rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_open,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_open_pct,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_open,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
31,300961.SZ,深水海纳,20260316,2026-03-16,15.75,15.3846,640265535.0,0,0,环境保护,26.84123892029605,47.2544026970589,0.0,97.75690550533204,21.506449061308466,57.32789209777649,35.044026970589,100.0,17.95212506648785,0.27952492179986765,0.27952492179986765,9.658702411906418,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,风险高、放量急、爆量,20260317,0.0,True,15.11,17.98,17.17,15.1,18.9,-4.063492063492069,14.15873015873017,9.015873015873034,-4.1269841269841345,15.11,17.98,17.17,15.1,18.9,20260316,eod_proxy,False
1,300975.SZ,商络电子,20260317,2026-03-17,18.78,8.1174,1906765998.0,0,0,元器件,63.6344285868322,54.190504936970676,60.63642508397133,83.28548809497009,91.50460519635529,83.65762323452674,100.0,4.895540331346073,83.61419720798138,3.7307058438473555,3.7307058438473555,65.20324523510895,100.0,83.77611491716348,wp_rule_v2_1,disabled,0,0.0,B级,动量上、量价齐、新高,回落大,20260318,0.0,True,18.77,18.95,18.65,18.2,22.54,-0.05324813631524261,0.9052183173588801,-0.6922257720979874,-3.0883919062832943,18.77,18.95,18.65,18.2,22.54,20260317,eod_proxy,False
2,000981.SZ,山子高科,20260317,2026-03-17,4.67,8.8578,5652095514.0,0,0,汽车配件,42.38197323238814,73.74790795756417,100.0,71.46638156501584,82.53686063347105,93.93872654025839,100.0,0.0,79.15045129522046,3.13982372114689,3.13982372114689,71.2488295059691,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260318,0.0,True,4.48,4.53,4.46,4.36,5.14,-4.068522483940029,-2.997858672376863,-4.496788008565311,-6.638115631691644,4.48,4.53,4.46,4.36,5.14,20260317,eod_proxy,False
3,300080.SZ,易成新能,20260317,2026-03-17,6.4,8.6587,1111881299.0,0,0,电气设备,95.69655521909021,54.12574654453869,44.22239135505969,88.90810964199878,79.19894909999367,73.85931952729248,65.48741754839136,22.512096774193502,75.22742310896231,2.6961258682127607,2.6961258682127607,65.96052912988917,100.0,79.37197580645163,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、新高,回落大,20260318,0.0,True,6.33,6.46,6.27,6.06,7.68,-1.0937500000000044,0.9374999999999911,-2.0312500000000067,-5.312500000000009,6.33,6.46,6.27,6.06,7.68,20260317,eod_proxy,False
4,300345.SZ,华民股份,20260317,2026-03-17,8.25,10.1469,1030741029.0,0,0,电气设备,95.69655521909021,74.75999004816737,28.882076923076923,99.02477183833116,77.04394227330663,73.0,60.09990048167373,36.53799185888742,73.5200854639625,2.5226344479085667,2.5226344479085667,65.29775290882623,100.0,75.86550203527814,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、动量上,回落大,20260318,0.0,True,8.18,8.23,7.98,7.74,9.9,-0.848484848484854,-0.24242424242423288,-3.2727272727272716,-6.181818181818177,8.18,8.23,7.98,7.74,9.9,20260317,eod_proxy,False
5,301687.SZ,新广益,20260317,2026-03-17,68.93,8.7567,765559797.0,0,0,化工原料,28.690483444112154,65.2926630365516,77.51740969340153,89.80971736658103,67.92429147984953,92.84895948659315,38.95337849730712,0.0,65.80189651290203,1.8378681953445737,1.8378681953445737,60.84964159002457,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260318,0.0,True,68.0,74.4,70.3,66.0,82.72,-1.3491948353402061,7.9355868272160235,1.9875235746409148,-4.250689104889027,68.0,74.4,70.3,66.0,82.72,20260317,eod_proxy,False
6,920077.BJ,吉林碳谷,20260317,2026-03-17,20.66,8.4514,830525597.0,0,0,化纤,39.583333333333336,51.39875363655907,63.65495746285432,82.76191281455154,55.71468298077965,82.34261897647369,44.74444801660873,11.619007678128536,54.75499363970635,1.2069626838784282,1.2069626838784282,52.51571851053531,100.0,82.09524808046787,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、破平台,回落大,20260318,0.0,True,19.8,19.97,19.66,19.23,26.85,-4.162633107454017,-3.339787028073582,-4.840271055179091,-6.9215876089060995,19.8,19.97,19.66,19.23,26.85,20260317,eod_proxy,False
7,920159.BJ,农大科技,20260317,2026-03-17,52.0,8.1756,289988800.0,0,0,农药化肥,62.1028690812371,56.69069331536159,93.4414155038936,82.58588098181384,46.12739090103092,100.0,0.0,0.0,53.09811693340406,1.1304392124361142,1.1304392124361142,69.36314434227472,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260318,0.0,True,49.9,50.41,49.98,48.3,67.6,-4.038461538461546,-3.057692307692317,-3.8846153846153864,-7.115384615384624,49.9,50.41,49.98,48.3,67.6,20260317,eod_proxy,False
8,300981.SZ,中红医疗,20260317,2026-03-17,16.77,8.3333,669325271.0,0,0,医疗保健,18.356304109080888,51.56435367609685,78.48897811124505,68.20488617984972,39.569637843831316,76.02507798157663,29.40221384665536,0.0,42.30109096331525,0.7422549061159567,0.7422549061159567,48.674481575444425,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、新高,风险可控,20260318,0.0,True,16.54,17.09,16.75,16.05,20.12,-1.3714967203339312,1.9081693500298202,-0.11926058437685683,-4.2933810375670785,16.54,17.09,16.75,16.05,20.12,20260317,eod_proxy,False
9,603352.SH,至信股份,20260317,2026-03-17,44.88,8.1446,568950093.0,0,0,汽车配件,42.38197323238814,40.18520832670007,64.00143778585786,82.60370799536501,27.284056085547387,82.75027212544694,17.85032144048266,18.956034488899547,32.88337816009369,0.5067714647860033,0.5067714647860033,45.948463000701736,100.0,80.26099137777511,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,放量急、爆量,20260318,0.0,True,44.44,46.35,46.34,43.05,49.37,-0.9803921568627527,3.275401069518713,3.2531194295900123,-4.077540106951883,44.44,46.35,46.34,43.05,49.37,20260317,eod_proxy,False
10,301449.SZ,天溯计量,20260317,2026-03-17,96.05,9.1477,645801711.0,0,0,电器仪表,15.580085796945319,48.42305606969567,17.545550400156174,86.44830955999814,35.646306408881095,56.06259316342293,26.85847933993105,41.25931088553941,32.448413497280654,0.5063829893782613,0.5063829893782613,24.986663370212966,94.73684210526315,72.5799091207204,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,回落大,20260318,0.0,True,92.5,98.0,93.68,88.6,115.26,-3.6959916710046836,2.0301926080166677,-2.4674648620510053,-7.756376887038008,92.5,98.0,93.68,88.6,115.26,20260317,eod_proxy,False
11,300961.SZ,深水海纳,20260317,2026-03-17,17.17,9.0159,826148005.0,0,0,环境保护,15.72072405229227,45.60936817133656,38.974630360307465,79.25684650505744,26.41540130226448,62.91234959016302,44.36870627845947,22.661509005276926,28.079066013436464,0.42728594170823203,0.42728594170823203,31.960950339504425,94.73684210526315,77.22935959078603,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,放量急、回落大,20260318,0.0,True,16.3,16.55,15.84,15.47,20.6,-5.066977285963892,-3.6109493302271423,-7.7460687245195174,-9.90099009900991,16.3,16.55,15.84,15.47,20.6,20260317,eod_proxy,False
12,920086.BJ,科马材料,20260317,2026-03-17,39.16,18.201,430450253.0,0,0,汽车配件,42.38197323238814,65.09991204511702,47.11900084093678,95.91240073963587,16.95695807626515,67.81016892878546,0.0,20.184342012335446,26.283289345624173,0.3896438587319622,0.3896438587319622,48.04472897412857,100.0,79.95391449691614,wp_rule_v2_1,disabled,0,0.0,D级,动量上、新高、破平台,回落大,20260318,0.0,True,37.0,42.5,39.4,36.88,50.9,-5.515832482124605,8.529111338100105,0.6128702757916216,-5.8222676200204155,37.0,42.5,39.4,36.88,50.9,20260317,eod_proxy,False
1,300502.SZ,新易盛,20260318,2026-03-18,430.9,10.6773,25254364373.0,0,0,通信设备,75.91383185952157,81.83779619230242,98.50267845169044,91.54389809615121,93.65156118897605,100.0,100.0,0.0,91.4921968997181,5.04295709508317,5.04295709508317,86.45368022478289,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,S级,板块强、个股强、承接好,风险可控,20260319,0.0,True,427.01,450.81,440.4,427.01,517.08,-0.9027616616384293,4.62056161522395,2.2046878626131416,-0.9027616616384293,427.01,450.81,440.4,427.01,517.08,20260318,eod_proxy,False
2,300475.SZ,香农芯创,20260318,2026-03-18,169.99,10.6346,8119561457.0,0,0,元器件,96.18069318830366,69.01229057906951,66.13240121013835,91.4269278181071,95.0,87.26054367856912,100.0,0.0,91.2018442427076,4.987630787527078,4.987630787527078,82.33948080902532,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、动量上,风险可控,20260319,0.0,True,162.92,167.2,161.68,160.08,203.99,-4.159068180481218,-1.6412730160597855,-4.888522854285549,-5.829754691452438,162.92,167.2,161.68,160.08,203.99,20260318,eod_proxy,False
3,002202.SZ,金风科技,20260318,2026-03-18,31.0,8.5814,13679729835.0,0,0,电气设备,80.34615384615384,56.13016039508843,76.26262632999381,66.87452320512898,94.83333333333333,82.94147413978423,100.0,0.0,88.49536459716907,4.4988981827819785,4.4988981827819785,73.70677087945246,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、动量上,风险可控,20260319,0.0,True,30.0,31.17,29.81,29.65,34.1,-3.2258064516129004,0.5483870967742055,-3.8387096774193608,-4.354838709677422,30.0,31.17,29.81,29.65,34.1,20260318,eod_proxy,False
4,300394.SZ,天孚通信,20260318,2026-03-18,303.3,8.3214,13768828780.0,0,0,通信设备,75.91383185952157,54.665403314591096,75.78734505937392,16.276529283280293,93.65156118897605,61.12035303697655,100.0,0.0,85.25013166151928,3.972974596571413,3.972974596571413,65.64679609745349,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、承接好、量价齐,风险可控,20260319,0.0,True,305.57,316.6,307.99,301.0,363.96,0.748433893834477,4.3850972634355445,1.54632377184305,-0.7583250906693095,305.57,316.6,307.99,301.0,363.96,20260318,eod_proxy,False
5,300383.SZ,光环新网,20260318,2026-03-18,17.05,13.8945,3911240901.0,0,0,软件服务,62.303005512472104,91.9898320799281,100.0,85.4342958477256,85.91461146699555,94.77824395407657,84.24293298541635,0.0,85.20887680776676,3.966683672083906,3.966683672083906,83.56216260289959,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260319,0.0,True,16.51,17.28,16.7,16.51,20.46,-3.1671554252199363,1.3489736070381175,-2.052785923753675,-3.1671554252199363,16.51,17.28,16.7,16.51,20.46,20260318,eod_proxy,False
6,688158.SH,优刻得-W,20260318,2026-03-18,47.31,13.2089,4654861109.0,0,0,软件服务,62.303005512472104,83.87546655964664,77.44043056008319,74.05361530098617,88.03790620062345,76.19692327322856,89.55116981948609,0.0,84.1765901562841,3.8123460772974007,3.8123460772974007,75.16685271949233,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260319,0.0,True,45.33,49.68,47.84,45.11,56.77,-4.185161699429307,5.009511731135063,1.120270555907843,-4.650179666032561,45.33,49.68,47.84,45.11,56.77,20260318,eod_proxy,False
7,688525.SH,佰维存储,20260318,2026-03-18,258.09,9.4622,11977811670.0,0,0,半导体,47.01688455629708,67.31823565735002,81.204137010928,68.01275909541582,94.88128474046896,85.04615217228785,100.0,23.149579493648368,84.99582995898916,3.810936906055937,3.810936906055937,61.92976880220299,94.73684210526315,77.10734196869316,wp_rule_v2_1,disabled,0,0.0,B级,承接好、动量上、量价齐,风险可控,20260319,0.0,True,250.3,253.8,243.18,241.0,309.71,-3.018326940214644,-1.6622108566778926,-5.777054515866542,-6.6217211050408675,250.3,253.8,243.18,241.0,309.71,20260318,eod_proxy,False
8,301308.SZ,江波龙,20260318,2026-03-18,359.3,8.2555,8618099996.0,0,0,半导体,47.01688455629708,49.56343899679113,55.31994064026935,85.0,94.88128474046896,76.16701804423452,100.0,0.0,84.22381710444807,3.7019451232169134,3.7019451232169134,59.3563926203994,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,B级,动量上、量价齐、新高,风险可控,20260319,0.0,True,348.0,368.59,356.5,342.56,431.16,-3.145004174784305,2.5855830782076206,-0.7792930698580558,-4.659059281937106,348.0,368.59,356.5,342.56,431.16,20260318,eod_proxy,False
9,300672.SZ,国科微,20260318,2026-03-18,198.2,11.9774,4464017333.0,0,0,半导体,47.01688455629708,79.8471464081153,84.75507627975186,66.60104395799004,90.19107387874743,76.29981927808551,88.27447284569618,5.45954853612944,83.8779065666474,3.654087923009018,3.654087923009018,69.14718283841398,94.73684210526315,81.5298497080729,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260319,0.0,True,191.75,196.75,193.02,186.87,237.84,-3.254288597376387,-0.7315842583249133,-2.6135216952573037,-5.716448032290611,191.75,196.75,193.02,186.87,237.84,20260318,eod_proxy,False
10,300166.SZ,东方国信,20260318,2026-03-18,15.65,16.3569,5173146294.0,0,0,软件服务,62.303005512472104,80.02074133104338,38.28477895754603,83.00846477460227,89.325723424153,76.14584884707321,92.77071287830998,0.7859424920127971,82.6871869220784,3.5997917224666685,3.5997917224666685,67.19726841723767,100.0,84.8035143769968,wp_rule_v2_1,disabled,0,0.0,B级,个股强、动量上、量价齐,回落大,20260319,0.0,True,15.22,17.33,16.36,15.04,18.78,-2.747603833865808,10.734824281150157,4.536741214057494,-3.897763578274771,15.22,17.33,16.36,15.04,18.78,20260318,eod_proxy,False
11,688387.SH,信科移动-U,20260318,2026-03-18,16.0,14.6953,1874467744.0,0,0,通信设备,75.91383185952157,89.93114391929123,100.0,80.39684974741522,78.376136866141,91.10472041959285,61.81143919291237,0.0,80.57013687230307,3.3172002825544187,3.3172002825544187,85.68947022001456,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、个股强、承接好,风险可控,20260319,0.0,True,15.5,16.2,15.45,15.3,19.2,-3.125,1.2499999999999956,-3.4375000000000044,-4.374999999999996,15.5,16.2,15.45,15.3,19.2,20260318,eod_proxy,False
12,600563.SH,法拉电子,20260318,2026-03-18,124.47,8.2348,1978892936.0,0,0,元器件,96.18069318830366,51.725718824386306,64.25188822521625,83.10829318692407,80.38590807191709,84.86777214820185,63.46477017979271,0.0,78.8387828626195,3.1021300880090563,3.1021300880090563,75.22882404092513,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、量价齐,风险可控,20260319,0.0,True,123.08,125.71,122.96,122.37,136.92,-1.1167349562143492,0.9962239897163938,-1.2131437294127134,-1.6871535309713193,123.08,125.71,122.96,122.37,136.92,20260318,eod_proxy,False
13,300738.SZ,奥飞数据,20260318,2026-03-18,24.2,9.1073,2686790610.0,0,0,软件服务,62.303005512472104,64.52234184388547,91.66082330168467,59.48377553321845,80.92688398420138,81.96265470717066,72.79106816747417,0.0,78.0366739275861,3.007125456034286,3.007125456034286,71.29285046215045,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,承接好、热题材、均价上,风险可控,20260319,0.0,True,23.5,24.94,24.1,23.5,29.04,-2.892561983471076,3.05785123966944,-0.4132231404958553,-2.892561983471076,23.5,24.94,24.1,23.5,29.04,20260318,eod_proxy,False
14,300499.SZ,高澜股份,20260318,2026-03-18,41.4,13.2075,2976638534.0,0,0,专用机械,53.75408985868967,74.83302289507652,53.51972160824701,82.89629420770834,80.41447815438224,73.24281223325187,75.91540730210016,0.0,75.94962816333668,2.7729567559843464,2.7729567559843464,65.5316448508971,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、动量上、量价齐,风险可控,20260319,0.0,True,40.66,41.92,40.5,39.68,49.68,-1.7874396135265758,1.2560386473430052,-2.1739130434782594,-4.154589371980677,40.66,41.92,40.5,39.68,49.68,20260318,eod_proxy,False
15,688385.SH,复旦微电,20260318,2026-03-18,77.5,10.4618,1727497589.0,0,0,半导体,47.01688455629708,67.92988456362784,95.013584955544,66.28048684880864,78.60981615408112,91.59583301115707,59.32132853403039,0.0,75.77459394278229,2.6894933668466776,2.6894933668466776,69.15907544975171,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260319,0.0,True,75.0,75.78,73.46,73.0,93.0,-3.2258064516129004,-2.219354838709675,-5.212903225806464,-5.8064516129032295,75.0,75.78,73.46,73.0,93.0,20260318,eod_proxy,False
16,300017.SZ,网宿科技,20260318,2026-03-18,18.46,9.2308,5295108436.0,0,0,软件服务,62.303005512472104,58.919767772030994,83.14161843471348,51.01210218563219,76.33601347438224,73.09525258306203,93.48136694903575,0.0,73.36683187572154,2.5076042311387625,2.5076042311387625,66.43874147884661,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、热题材、均价上,风险可控,20260319,0.0,True,17.94,19.15,18.63,17.94,22.15,-2.8169014084507005,3.7378114842903543,0.9209100758396538,-2.8169014084507005,17.94,19.15,18.63,17.94,22.15,20260318,eod_proxy,False
17,300317.SZ,珈伟新能,20260318,2026-03-18,6.01,14.2586,1520033202.0,0,0,电气设备,80.34615384615384,71.79194839479663,27.0,94.3160561424208,77.16779357918655,70.20815486688502,55.41948394796636,21.599320667442377,72.83069424578748,2.4557064687697396,2.4557064687697396,62.71079580118969,100.0,79.6001698331394,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、动量上,回落大,20260319,1.0,True,5.95,7.21,6.97,5.8,7.21,-0.9983361064891727,19.966722129783697,15.973377703826962,-3.4941763727121433,5.95,7.21,6.97,5.8,7.21,20260318,eod_proxy,False
18,300857.SZ,协创数据,20260318,2026-03-18,252.02,8.6246,3168478597.0,0,0,IT设备,29.623281563857763,62.78707994414076,95.84444226086542,60.27553738366811,74.77642117215765,90.5491923365923,77.82015792166324,0.0,70.87908433444369,2.2754911274512186,2.2754911274512186,61.7852983797778,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、热题材,风险可控,20260319,0.0,True,245.69,263.68,257.6,243.24,302.42,-2.511705420204746,4.626616935163885,2.214109991270541,-3.4838504880565058,245.69,263.68,257.6,243.24,302.42,20260318,eod_proxy,False
19,300113.SZ,顺网科技,20260318,2026-03-18,29.04,11.9075,2829241546.0,0,0,互联网,30.81671190077823,75.1249029997699,81.61061640112901,80.06521940022171,73.85836865368171,83.73211925515244,74.36658456958723,0.0,70.87905626814211,2.275488630997098,2.275488630997098,63.92732736854972,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260319,0.0,True,28.51,29.6,29.09,28.25,34.85,-1.8250688705234053,1.9283746556473913,0.1721763085399397,-2.720385674931125,28.51,29.6,29.09,28.25,34.85,20260318,eod_proxy,False
20,301165.SZ,锐捷网络,20260318,2026-03-18,89.84,9.802,1124341626.0,0,0,通信设备,75.91383185952157,57.39072161092583,76.60104613703463,56.568944226347575,71.14098918199835,76.50237707155497,46.22356998255576,0.0,70.510137842121,2.2429039963402775,2.2429039963402775,69.0381513824072,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、量价齐,风险可控,20260319,0.0,True,87.95,92.88,88.67,87.0,107.81,-2.1037399821905667,3.383793410507563,-1.3023152270703497,-3.161175422974183,87.95,92.88,88.67,87.0,107.81,20260318,eod_proxy,False
