rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
17,600186.SH,莲花控股,20260611,2026-06-11,12.63,8.6919,4413755008.0,0,0,食品,15.5,59.288873263492505,84.2175885761922,69.46451864887524,80.0,82.46773328467441,100.0,0.0,72.61567236806984,2.3847991302450926,2.3847991302450926,55.38557456023281,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,12.95,11.57,11.54,13.89,2.5336500395882755,-8.392715756136182,-8.630245447347596,12.95,11.57,11.54,13.89,20260611,eod_proxy,False
18,300209.SZ,行云科技,20260611,2026-06-11,27.11,13.0054,2580460152.73,0,0,互联网,24.697111140946145,76.6258211566157,79.39901057615455,76.9499331834317,76.71459280807751,83.2311491880262,83.24210898249953,0.0,72.29223520722053,2.3555710979012257,2.3555710979012257,61.97340080522091,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260612,0.0,True,27.91,26.07,25.87,32.53,2.9509406123201742,-3.836222796016231,-4.573957949096263,27.91,26.07,25.87,32.53,20260611,eod_proxy,False
19,688401.SH,路维光电,20260611,2026-06-11,78.77,8.2898,892353251.0,0,0,半导体,87.30217769005965,50.1250552498147,81.30412584372264,65.85124412603034,69.71664038485412,88.86986894200146,36.79160096213527,0.0,70.69655552531927,2.259311910829941,2.259311910829941,72.98302418640462,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260612,0.0,True,85.22,75.98,75.64,94.52,8.188396597689485,-3.541957598070322,-3.9735940078710064,85.22,75.98,75.64,94.52,20260611,eod_proxy,False
20,301571.SZ,国科天成,20260611,2026-06-11,64.83,12.8853,693331212.75,0,0,元器件,96.14552205329936,73.08225736088681,84.49006492180884,80.57094564432201,65.13787549812088,88.59157562331056,25.752506605673936,0.0,70.50032129947954,2.24204320857249,2.24204320857249,83.01269483598311,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260612,0.0,True,70.53,67.56,64.35,77.8,8.792225821378995,4.2110134197131055,-0.7403979639056035,70.53,67.56,64.35,77.8,20260611,eod_proxy,False
21,300903.SZ,科翔股份,20260611,2026-06-11,74.41,12.7424,1583729651.27,0,0,元器件,96.14552205329936,68.61456121263024,75.37052283447686,68.92522990780817,66.8841520113769,74.22634383093659,61.88672565466364,0.0,70.32800346881623,2.2269855543778676,2.2269855543778676,78.36365686950806,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260612,0.0,True,76.65,70.03,69.69,89.29,3.010348071495783,-5.886305604085463,-6.343233436366081,76.65,70.03,69.69,89.29,20260611,eod_proxy,False
22,301086.SZ,鸿富瀚,20260611,2026-06-11,157.6,10.5965,737867733.98,0,0,元器件,96.14552205329936,56.0539696023086,68.75395090574949,50.86581026807013,66.22723025526926,76.01650322781735,28.47589349854489,0.0,67.99448170212098,2.032557041443124,2.032557041443124,72.11806841144166,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、量价齐,风险可控,20260612,0.0,True,172.4,163.26,156.53,189.12,9.390862944162448,3.5913705583756395,-0.6789340101522767,172.4,163.26,156.53,189.12,20260611,eod_proxy,False
23,688709.SH,成都华微,20260611,2026-06-11,36.01,9.3864,621656887.0,0,0,半导体,87.30217769005965,58.57871657473055,94.68392588922478,59.79037461712316,63.3916540080348,94.15205764898298,20.979135020087,0.0,67.41353481767749,1.986796887783944,1.986796887783944,76.79792337351044,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、量价齐,风险可控,20260612,0.0,True,37.29,35.2,35.13,43.21,3.5545681755068115,-2.249375173562884,-2.4437656206609204,37.29,35.2,35.13,43.21,20260611,eod_proxy,False
24,688380.SH,中微半导,20260611,2026-06-11,48.03,9.0352,902241652.0,0,0,半导体,87.30217769005965,42.497712304676206,51.68788877466901,67.82105637073352,69.90947138084795,74.67219096879629,37.27367845211988,18.363522798251086,66.95716219524033,1.951558521257628,1.951558521257628,60.06844076215593,100.0,80.40911930043723,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大、后排,20260612,0.0,True,49.19,45.88,45.2,57.64,2.4151571934207805,-4.4763689360816095,-5.892150739121382,49.19,45.88,45.2,57.64,20260611,eod_proxy,False
25,688102.SH,斯瑞新材,20260611,2026-06-11,40.75,10.7337,1452845743.0,0,0,铜,22.728400824164183,70.51226334159998,100.0,79.84995294648014,65.3167763945807,95.0,58.1134010426168,0.0,64.83572118123308,1.7710195397084572,1.7710195397084572,63.71325901675533,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260612,0.0,True,43.5,41.59,40.12,48.9,6.748466257668717,2.061349693251535,-1.546012269938657,43.5,41.59,40.12,48.9,20260611,eod_proxy,False
26,688303.SH,大全能源,20260611,2026-06-11,21.91,8.8425,939783309.0,0,0,电气设备,33.724379760109414,53.50267197199383,85.71104973511939,64.32850942714994,66.60727478103834,79.72752356538871,39.05700504692865,0.0,63.93963628686987,1.7111576751653628,1.7111576751653628,57.71514646714343,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、均价上,风险可控,20260612,0.0,True,23.06,20.95,20.78,26.29,5.248744865358268,-4.381560931081707,-5.15746234596074,23.06,20.95,20.78,26.29,20260611,eod_proxy,False
27,300540.SZ,蜀道装备,20260611,2026-06-11,29.28,8.5248,772939403.5999999,0,0,专用机械,34.10066662084963,57.56182242838134,100.0,74.61882901774955,61.798313420172846,97.85014951449787,30.50721310760074,0.0,62.2052825879812,1.6192078316623115,1.6192078316623115,63.154877312867356,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,28.37,25.61,24.88,35.14,-3.1079234972677616,-12.534153005464487,-15.02732240437159,28.37,25.61,24.88,35.14,20260611,eod_proxy,False
28,301188.SZ,力诺药包,20260611,2026-06-11,54.86,9.8078,1673832040.57,0,0,玻璃,22.880935371371997,54.57246202257782,74.21258774121662,74.5592330509647,67.54034125974405,76.32737389861349,64.30723779233517,11.428584596528166,62.4339669744715,1.6150201443011454,1.6150201443011454,50.51909364216889,94.73684210526315,80.03759069297323,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,56.5,52.46,51.0,65.83,2.989427633977404,-4.3747721472839896,-7.036091870215088,56.5,52.46,51.0,65.83,20260611,eod_proxy,False
30,600060.SH,海信视像,20260611,2026-06-11,27.98,8.3656,1064608827.0,0,0,家用电器,45.26720767402643,54.0613187686786,76.4666383018969,84.37012904050083,60.203607698182154,91.5750832387959,44.51252177641882,0.0,60.57000963589702,1.518240178560842,1.518240178560842,61.42494749056506,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,27.92,27.73,26.4,30.78,-0.21443888491778917,-0.8934953538241586,-5.6468906361687,27.92,27.73,26.4,30.78,20260611,eod_proxy,False
31,688811.SH,有研复材,20260611,2026-06-11,29.02,9.262,714755899.0,0,0,小金属,76.94660719282082,47.021364269086625,51.8335749693871,65.51912867877084,60.187171084061234,78.86670627814365,27.083792354739337,1.228118538938599,60.55491192117818,1.517337485014735,1.517337485014735,61.41297387445107,100.0,84.69297036526535,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260612,0.0,True,29.71,26.87,26.67,34.82,2.377670572019297,-7.408683666436932,-8.097863542384554,29.71,26.87,26.67,34.82,20260611,eod_proxy,False
32,301468.SZ,博盈特焊,20260611,2026-06-11,51.7,12.8082,901763584.8199999,0,0,专用机械,34.10066662084963,63.38262935056979,48.963357084658135,61.94802047865659,64.49562562495356,69.46886818238004,37.25049361955254,7.334650862669241,60.19274015085999,1.4958409057798103,1.4958409057798103,50.15267404464167,100.0,83.16633728433268,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、热题材、均价上,回落大,20260612,0.0,True,53.63,50.56,50.18,62.04,3.7330754352030926,-2.20502901353965,-2.940038684719537,53.63,50.56,50.18,62.04,20260611,eod_proxy,False
33,688721.SH,龙图光罩,20260611,2026-06-11,49.06,14.653,394533961.0,0,0,半导体,87.30217769005965,69.01863724441915,56.49041414235272,78.37026269879361,55.43571187742917,75.90168203494335,1.0892796935729154,10.897076966979206,59.563440643465775,1.4592001594344843,1.4592001594344843,69.19480776421786,100.0,82.2757307582552,wp_rule_v2_1,disabled,0,0.0,D级,板块强、动量上、量价齐,回落大,20260612,0.0,True,51.47,48.91,48.39,58.87,4.912352221769245,-0.30574806359561224,-1.3656746840603362,51.47,48.91,48.39,58.87,20260611,eod_proxy,False
34,000422.SZ,湖北宜化,20260611,2026-06-11,14.06,8.9922,932766794.29,0,0,农药化肥,33.898093824956064,53.56039430010231,80.76412833546905,66.32987698985303,55.87096638643308,88.44715926449341,38.72917946284281,0.0,56.016114877641,1.268617342777638,1.268617342777638,56.35479469045949,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,13.92,13.65,13.3,15.47,-0.9957325746799417,-2.916073968705546,-5.405405405405405,13.92,13.65,13.3,15.47,20260611,eod_proxy,False
35,603163.SH,圣晖集成,20260611,2026-06-11,115.03,8.3962,724420767.0,0,0,建筑工程,18.323799995479074,55.36221958954158,99.6352977787642,72.82025597937734,51.87686731297739,94.41436177967522,27.67133739517591,0.0,53.25036258008452,1.1338089229339687,1.1338089229339687,56.45518487000118,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,118.5,113.27,111.01,125.82,3.016604364078934,-1.530035642875771,-3.4947405024776113,118.5,113.27,111.01,125.82,20260611,eod_proxy,False
36,300334.SZ,津膜科技,20260611,2026-06-11,12.86,13.0053,650616388.8100001,0,0,专用机械,34.10066662084963,75.77186596895908,78.5844093965604,36.78635564993873,53.45026937156429,67.24916435157212,22.9709019634922,42.08750453919232,51.44147644291627,1.0587253623799242,1.0587253623799242,46.75429294273758,100.0,74.47812386520192,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、量价齐,风险可控,20260612,0.0,True,13.49,13.41,12.4,15.43,4.8989113530326645,4.276827371695191,-3.5769828926905056,13.49,13.41,12.4,15.43,20260611,eod_proxy,False
37,300345.SZ,华民股份,20260611,2026-06-11,6.42,14.2349,373591059.0,0,0,电气设备,33.724379760109414,62.5,42.70554818853017,79.1708365031127,51.317806095600204,69.64490221446259,0.0,11.578373084112187,50.29844616651171,1.011604700216542,1.011604700216542,47.919939665305236,94.73684210526315,80.00014357107722,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、均价上,回落大,20260612,0.0,True,6.62,6.08,5.94,7.7,3.1152647975077885,-5.29595015576324,-7.476635514018682,6.62,6.08,5.94,7.7,20260611,eod_proxy,False
38,300401.SZ,花园生物,20260611,2026-06-11,13.2,9.0008,446585176.89,0,0,化学制药,19.768308603389617,51.786386349604214,88.42144517910077,69.7006992807016,44.616211790552384,87.86143034782769,6.510305655966434,0.0,46.94719050201313,0.8886109769649976,0.8886109769649976,52.386140828754876,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,14.35,13.9,13.25,15.84,8.712121212121215,5.3030303030303205,0.37878787878788955,14.35,13.9,13.25,15.84,20260611,eod_proxy,False
39,301592.SZ,六九一二,20260611,2026-06-11,123.1,13.6867,375864730.8,0,0,软件服务,27.495026412372738,59.99441534631758,41.0,76.40346091441458,47.785329752171506,67.8022634655895,0.0,16.859690180042474,46.36208526308566,0.8687109175122429,0.8687109175122429,43.04118145521869,94.73684210526315,78.67981429709464,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐,回落大,20260612,0.0,True,122.0,113.83,111.0,147.72,-0.8935824532899983,-7.530463038180335,-9.829406986190081,122.0,113.83,111.0,147.72,20260611,eod_proxy,False
40,301161.SZ,唯万密封,20260611,2026-06-11,36.53,8.8498,637650029.06,0,0,工程机械,17.661231585075733,46.61970190385328,54.42321111173382,77.28956748008696,45.600673615622554,78.69809175337296,22.090299563550182,0.0,45.139031292257506,0.8285292889947324,0.8285292889947324,44.061865871072406,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、新高,风险可控,20260612,0.0,True,39.48,35.35,35.0,43.84,8.075554338899526,-3.230221735559813,-4.188338352039422,39.48,35.35,35.0,43.84,20260611,eod_proxy,False
41,300234.SZ,开尔新材,20260611,2026-06-11,9.84,8.6093,378495269.77000004,0,0,陶瓷,18.5,57.20436899365262,95.38278368309464,85.59936195115887,40.0,98.13205636416859,0.0,0.0,44.918256399506916,0.8214749774820167,0.8214749774820167,56.3941879983564,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260612,0.0,True,10.92,10.8,9.61,11.81,10.97560975609757,9.756097560975618,-2.3373983739837456,10.92,10.8,9.61,11.81,20260611,eod_proxy,False
42,920394.BJ,民士达,20260611,2026-06-11,69.29,13.2745,624675239.45,0,0,造纸,15.5,59.97874628719842,41.0,54.16004255489901,48.47640598136455,47.28561197941171,21.191014953411376,32.69360478712336,43.6232474352399,0.7812796636646309,0.7812796636646309,32.29921082761571,94.73684210526315,74.72133564532442,wp_rule_v2_1,disabled,0,0.0,D级,量价齐、均价上,回落大,20260612,0.0,True,69.8,63.99,62.79,90.07,0.7360369461682614,-7.649011401356621,-9.380863039399634,69.8,63.99,62.79,90.07,20260611,eod_proxy,False
43,600228.SH,返利科技,20260611,2026-06-11,7.45,8.9181,451017006.0,0,0,互联网,24.697111140946145,49.108927426162644,80.18747064445171,82.99754020478846,30.48083888088649,80.2353250636618,6.942277512261145,0.0,36.66162626346017,0.5964080513799267,0.5964080513799267,51.08346348946543,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、新高,风险可控,20260612,0.0,True,7.64,7.48,7.03,8.2,2.550335570469797,0.402684563758382,-5.637583892617448,7.64,7.48,7.03,8.2,20260611,eod_proxy,False
44,001239.SZ,永达股份,20260611,2026-06-11,13.95,9.8425,105082681.94,0,0,工程机械,17.661231585075733,52.55803552454371,92.60110749023228,71.25517069092145,29.961014082650397,86.23260844959023,0.0,8.349681579365992,35.76388836576537,0.5759791997491134,0.5759791997491134,49.30392835970031,94.73684210526315,80.80731644726376,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、均价上,放量急,20260612,0.0,True,14.14,13.91,13.63,15.35,1.3620071684588009,-0.28673835125447855,-2.2939068100358284,14.14,13.91,13.63,15.35,20260611,eod_proxy,False
45,688610.SH,埃科光电,20260611,2026-06-11,241.07,12.6495,406790350.0,0,0,电器仪表,18.978664156487437,68.93224778952876,90.94752999971283,76.37449515896975,28.294770265055654,82.10138722797947,2.4275409514929067,68.47365592596273,31.3772639205135,0.48573807948345155,0.48573807948345155,38.56974911658182,94.73684210526315,65.77632286061458,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、新高,风险高,20260612,0.0,True,242.0,212.8,210.51,289.28,0.3857800638818576,-11.726884307462559,-12.676815862612523,242.0,212.8,210.51,289.28,20260611,eod_proxy,False
1,688772.SH,珠海冠宇,20260612,2026-06-12,18.85,15.9287,2276932953.0,0,0,电气设备,84.28486259239314,85.37744166386065,80.5468158274039,95.38352887297532,88.29111409961084,92.70030570273363,90.90115627175909,0.0,87.52627845219534,4.335257885297751,4.335257885297751,85.74166194155919,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、承接好,风险可控,20260615,0.0,True,20.3,19.39,18.4,22.62,7.692307692307687,2.864721485411126,-2.3872679045092937,20.3,19.39,18.4,22.62,20260612,eod_proxy,False
2,688388.SH,嘉元科技,20260612,2026-06-12,57.87,10.9684,3712242512.0,0,0,电气设备,84.28486259239314,59.19795428259549,44.63750895657603,82.10369423468963,91.9306515909072,75.09539503993292,100.0,12.47446400799829,84.46706735530667,3.8551827501690434,3.8551827501690434,67.05203747223878,100.0,81.88138399800043,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、量价齐,回落大,20260615,0.0,True,67.36,66.79,59.0,69.44,16.398824952479707,15.413858648695378,1.9526524969759818,67.36,66.79,59.0,69.44,20260612,eod_proxy,False
3,603629.SH,利通电子,20260612,2026-06-12,152.15,9.2247,4953552204.0,0,0,元器件,78.31220657276995,61.612435570727655,85.00935790974695,11.368224286439926,90.464475579355,63.729829505292,100.0,0.0,84.1056540780404,3.801954780872088,3.801954780872088,69.26840390830638,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、承接好、热题材,风险可控,20260615,1.0,True,167.37,167.37,150.4,167.37,10.003286230693398,10.003286230693398,-1.1501807426881339,167.37,167.37,150.4,167.37,20260612,eod_proxy,False
4,688411.SH,海博思创,20260612,2026-06-12,264.66,9.6809,2581954684.0,0,0,电气设备,84.28486259239314,53.93691454389285,60.96061723714827,63.11434819321639,89.90177408821025,75.2965597112229,94.92780624325762,0.0,83.93971718419455,3.7777531364239003,3.7777531364239003,70.02825107482461,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、量价齐、热题材,风险可控,20260615,0.0,True,270.0,260.0,256.04,317.59,2.0176830650646016,-1.7607496410488976,-3.257008992669841,270.0,260.0,256.04,317.59,20260612,eod_proxy,False
5,688662.SH,富信科技,20260612,2026-06-12,150.8,17.8125,2705516508.0,0,0,元器件,78.31220657276995,92.5181408386681,80.61713623170634,33.53116246498599,93.57002185296963,70.65704421928213,96.42505463242408,85.68099329679805,82.76981932099858,3.6112793904677143,3.6112793904677143,57.56934674639944,100.0,63.57975167580049,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险高,20260615,0.0,True,121.54,116.87,106.87,138.84,-19.403183023872682,-22.499999999999996,-29.13129973474802,121.54,116.87,106.87,138.84,20260612,eod_proxy,False
6,000960.SZ,锡业股份,20260612,2026-06-12,37.65,8.0034,5200592482.610001,0,0,小金属,53.80228797336014,51.77982483865859,68.11504319650764,56.17590312236474,90.20887065072657,69.2160179149032,100.0,0.0,81.38858830971714,3.4238164368507253,3.4238164368507253,60.80792951402851,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,承接好、量价齐、热题材,风险可控,20260615,1.0,True,41.42,41.42,38.7,41.42,10.0132802124834,10.0132802124834,2.788844621513964,41.42,41.42,38.7,41.42,20260612,eod_proxy,False
7,301217.SZ,铜冠铜箔,20260612,2026-06-12,141.8,10.7986,6496831675.55,0,0,元器件,78.31220657276995,57.12718860386032,37.471514115644716,72.14618472505597,95.0,64.50278704953607,100.0,64.25270757410419,81.24390286321442,3.4047313099557677,3.4047313099557677,49.14634287738137,100.0,68.93682310647395,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、新高,回落大,20260615,1.0,True,170.16,170.16,147.0,170.16,19.999999999999996,19.999999999999996,3.667136812411842,170.16,170.16,147.0,170.16,20260612,eod_proxy,False
8,301275.SZ,汉朔科技,20260612,2026-06-12,46.77,18.435,765301096.1899999,0,0,元器件,78.31220657276995,89.34790376137528,100.0,89.26887393496393,77.39161504550111,97.13157601080006,55.97903761375278,0.09662347658755692,80.3728634543351,3.291985783078031,3.291985783078031,87.32910974161443,100.0,84.9758441308531,wp_rule_v2_1,disabled,0,0.0,B级,板块强、个股强、承接好,风险可控,20260615,0.0,True,46.08,45.29,43.71,56.12,-1.4753046824887872,-3.1644216378020174,-6.542655548428488,46.08,45.29,43.71,56.12,20260612,eod_proxy,False
9,688536.SH,思瑞浦,20260612,2026-06-12,309.36,9.4228,3076405428.0,0,0,半导体,36.5,46.49371483312128,36.65631448651693,72.5787342671757,95.0,61.79630040039597,100.0,15.359455307934802,80.27375486760121,3.189627342116757,3.189627342116757,45.91251622533737,94.73684210526315,79.05487301512156,wp_rule_v2_1,disabled,0,0.0,B级,动量上,回落大,20260615,0.0,True,327.0,325.0,299.5,371.23,5.7020946470131895,5.055598655288329,-3.187225239203517,327.0,325.0,299.5,371.23,20260612,eod_proxy,False
10,300566.SZ,激智科技,20260612,2026-06-12,32.26,11.2414,1484847841.18,0,0,元器件,78.31220657276995,64.11529032935877,59.17262570638885,73.05905100611878,85.88322080085496,80.98833366622567,77.20805200213739,33.5004901181373,78.9959138695753,3.1210786703398075,3.1210786703398075,62.92553102992278,100.0,76.62487747046568,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、量价齐,回落大,20260615,0.0,True,36.16,35.19,32.77,38.71,12.089274643521385,9.082455052696847,1.5809051456912693,36.16,35.19,32.77,38.71,20260612,eod_proxy,False
11,300803.SZ,指南针,20260612,2026-06-12,86.2,9.9911,3609711063.48,0,0,软件服务,36.741262874784255,59.47348723892307,76.41067836953583,53.73990229384806,87.99501357870233,78.47573297679398,100.0,0.0,79.37755887974201,3.083307554758629,3.083307554758629,59.27016458216796,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,B级,承接好、量价齐、均价上,风险可控,20260615,0.0,True,96.77,93.2,85.6,103.44,12.262180974477953,8.120649651972167,-0.6960556844547661,96.77,93.2,85.6,103.44,20260612,eod_proxy,False
12,688353.SH,华盛锂电,20260612,2026-06-12,94.07,15.7927,1035048315.0,0,0,化工原料,56.75201280553523,84.4164695668856,100.0,83.16004139634448,76.77379144684399,96.50615259595564,65.64979671215934,0.0,77.42617765704037,2.9367116788635945,2.9367116788635945,78.94841214749859,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260615,0.0,True,108.87,107.8,94.88,112.88,15.732964813436823,14.595513978951846,0.861060912086753,108.87,107.8,94.88,112.88,20260612,eod_proxy,False
13,301150.SZ,中一科技,20260612,2026-06-12,64.3,8.4134,1137639951.41,0,0,电气设备,84.28486259239314,47.936291316163036,63.590853989880806,62.42871239225819,79.401380541012,80.8514082781326,68.67682237526199,0.0,76.04495101229895,2.783255147635673,2.783255147635673,68.21328211196852,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、量价齐、热题材,风险可控,20260615,0.0,True,52.52,51.82,47.2,55.32,-18.320373250388798,-19.40902021772939,-26.59409020217729,52.52,51.82,47.2,55.32,20260612,eod_proxy,False
14,302132.SZ,中航成飞,20260612,2026-06-12,63.81,10.7813,1396142365.99,0,0,航空,80.97599959723948,67.45993486882435,95.26022295424897,72.50322116697099,73.36237009345643,95.03053939756998,75.23506409149424,0.0,75.21803335036418,2.695140706432504,2.695140706432504,79.54791428314896,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260615,0.0,True,61.8,61.35,60.38,76.57,-3.149976492712747,-3.8551951104842552,-5.37533301990284,61.8,61.35,60.38,76.57,20260612,eod_proxy,False
15,300686.SZ,智动力,20260612,2026-06-12,17.89,11.2562,402955691.79999995,0,0,元器件,78.31220657276995,65.73521558919388,96.491318412976,75.04174840617999,69.17361062900315,90.73568722201736,35.434026572507896,0.0,71.87674238520535,2.3659419571084843,2.3659419571084843,78.18404981634384,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260615,0.0,True,19.18,18.92,17.89,21.47,7.2107322526551165,5.75740637227502,0.0,19.18,18.92,17.89,21.47,20260612,eod_proxy,False
16,300353.SZ,东土科技,20260612,2026-06-12,22.26,8.5324,1201983679.6899998,0,0,通信设备,35.0863580599392,48.43033976387996,62.02075743641971,68.21944175305043,80.0792667945309,75.21286516182028,70.43899412194466,0.0,72.14393414389707,2.3422867474067868,2.3422867474067868,53.62815795908484,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,风险可控,20260615,0.0,True,22.44,22.4,21.86,26.71,0.8086253369272267,0.6289308176100405,-1.7969451931716174,22.44,22.4,21.86,26.71,20260612,eod_proxy,False
17,301377.SZ,鼎泰高科,20260612,2026-06-12,471.3,9.3783,3049840988.49,0,0,机械基件,31.58670955619854,64.40076326658215,81.99220138934125,70.46833607357445,85.3994257538472,87.00595219054662,100.0,84.87668573235437,71.98736192385931,2.328340847062037,2.328340847062037,40.69254632055424,94.73684210526315,61.67556540901667,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险高,20260615,0.0,True,556.0,553.56,459.0,565.56,17.971568003394857,17.453851050286428,-2.609802673456396,556.0,553.56,459.0,565.56,20260612,eod_proxy,False
18,601872.SH,招商轮船,20260612,2026-06-12,15.6,8.1831,2810237751.0,0,0,水运,15.5,50.45965522383563,70.0685528095894,61.58922164312841,79.05656408640164,78.09485196393962,97.64141021600406,0.0,70.11397852218917,2.1676406917750937,2.1676406917750937,49.24794553902677,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、均价上,风险可控,20260615,1.0,True,17.16,17.16,17.16,17.16,10.000000000000009,10.000000000000009,10.000000000000009,17.16,17.16,17.16,17.16,20260612,eod_proxy,False
19,301321.SZ,翰博高新,20260612,2026-06-12,33.5,10.1611,467281900.14,0,0,元器件,78.31220657276995,49.88734688353655,59.83187764857662,75.20052755577792,71.07110913584403,79.52819750392999,40.17777283961007,1.1641791044775633,69.62309729229173,2.1664112631769887,2.1664112631769887,66.24440299066976,100.0,84.70895522388061,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大,20260615,0.0,True,35.69,35.5,32.94,40.2,6.537313432835812,5.970149253731338,-1.6716417910447867,35.69,35.5,32.94,40.2,20260612,eod_proxy,False
20,688331.SH,荣昌生物,20260612,2026-06-12,113.9,8.2803,1753376150.0,0,0,生物制药,24.2136302200109,53.13095914337836,78.8263548180427,67.2012064321674,73.58920285380987,84.68753580105009,82.5323226723665,0.0,67.90009725789889,1.9916798489998913,1.9916798489998913,54.625517534106635,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260615,0.0,True,114.25,112.13,109.5,136.68,0.30728709394205467,-1.5539947322212533,-3.8630377524144,114.25,112.13,109.5,136.68,20260612,eod_proxy,False
21,000809.SZ,和展能源,20260612,2026-06-12,4.26,9.5116,289422634.23,0,0,电气设备,84.28486259239314,59.96662374708702,99.16350826969109,76.77330108493112,61.86435953783078,97.12519226342621,24.834269867308944,0.0,66.95400428964416,1.9513168332789659,1.9513168332789659,78.8298420438754,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260615,0.0,True,4.24,4.02,3.95,4.69,-0.46948356807510194,-5.633802816901412,-7.276995305164313,4.24,4.02,3.95,4.69,20260612,eod_proxy,False
